# Cyanide Concentration,coordinate,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std,RGB-KMEANS
30,2,[171.004375, 100.65, 245.8025],[14.256993226461708, 15.533029324635939, 8.93726712983337],[134.393125, 150.799375, 245.8025],[3.1740869134878773, 14.569201234432002, 8.93726712983337],[144.9375, 183.148125, 65.966875],[10.136128143921622, 7.274866595641118, 4.392126789423889],[138.251875],[11.559776554258088],[166.01059322 114.52118644 250.20974576 181.78677463 100.99190283
 248.27125506 156.4496124   83.07751938 235.7002584 ]
40,2,[177.325625, 97.77375, 241.9075],[13.852827991402153, 16.9230260573427, 10.795725716689917],[136.459375, 152.175625, 241.9075],[3.04644868812442, 16.48756443078768, 10.795725716689917],[144.870625, 185.065, 68.129375],[10.660623204549301, 7.385934267240672, 5.201695599453605],[138.0075],[12.481183587705134],[190.76020408 104.50680272 248.10204082 168.51242236  72.21118012
 229.69254658 169.98985507 103.96521739 242.32898551]
50,2,[170.616875, 99.87125, 243.3525],[11.99953500075628, 16.683664868292578, 9.57559365000416],[134.610625, 150.599375, 243.3525],[3.054752381024524, 15.781401224522968, 9.57559365000416],[144.11875, 182.81375, 66.803125],[10.071352860341058, 7.696772761196734, 4.446275433930629],[137.40375],[11.6379545426806],[178.61976048 111.53443114 249.88323353 168.03825137  76.57103825
 234.28142077 162.83922261 101.17314488 241.51060071]
60,2,[171.858125, 99.433125, 240.835],[12.426051121912181, 15.921503626679705, 11.086039644525902],[135.2225, 149.891875, 240.835],[3.2144974335034084, 15.173049594078806, 11.086039644525902],[143.860625, 182.76375, 68.0475],[9.908390364200182, 7.650927129276556, 4.915688532647283],[137.228125],[11.20836000422787],[180.34224599  93.77540107 243.03030303 170.9359375  114.03125
 246.8359375  161.4085213   83.97243108 228.12280702]
70,2,[172.441875, 98.259375, 246.4125],[13.584103631980103, 16.75256247889782, 8.064650875890413],[134.774375, 153.393125, 246.4125],[3.111827173763832, 16.819106032556398, 8.064650875890413],[144.441875, 184.666875, 65.324375],[9.509422773458702, 8.68970095770706, 4.831708378966491],[137.353125],[11.26475378045943],[168.15982405 111.79325513 248.13929619 186.10943396  94.19245283
 250.08679245 161.29896907  80.0257732  238.35824742]
80,2,[171.915, 98.92, 245.95375],[13.29178411651348, 15.227601583965875, 8.087821767169451],[134.746875, 152.579375, 245.95375],[3.013146649994819, 14.677957950933603, 8.087821767169451],[144.38, 184.24625, 65.53125],[9.533787285229309, 7.391675110386008, 4.624015942608763],[137.528125],[10.964623066224165],[183.55309735 103.82890855 250.21828909 162.04166667 112.55555556
 246.83611111 164.19928826  84.2633452  240.24377224]
90,2,[169.115625, 100.2375, 246.245],[11.83716629347476, 16.140782005528727, 9.258980775441755],[133.984375, 151.289375, 246.245],[3.1141420743721695, 15.989039593089231, 9.258980775441755],[144.32, 182.9775, 65.329375],[9.509868558502793, 8.204236329482471, 5.26375693866795],[137.49375],[10.910944548365187],[178.43235294 100.42941176 250.60588235 162.34725275  82.41318681
 237.67472527 162.11397849 117.39784946 248.25376344]
100,2,[180.874375, 99.8025, 250.98375],[14.065421904776798, 15.660291943319574, 5.985585680407557],[136.0125, 153.706875, 250.98375],[2.789461193492392, 15.216017965761443, 5.985585680407557],[148.175625, 186.975, 65.190625],[9.719170790729782, 6.93465031562515, 5.360087416206475],[141.294375],[11.472313121571212],[188.19502075  88.49170124 250.6659751  186.42553191 113.21985816
 252.90638298 162.85472155  90.09927361 248.07263923]
0,3,[208.804375, 252.2875, 253.985625],[14.584833076157402, 4.582013067419167, 1.901425349408964],[90.90125, 45.585, 254.246875],[2.0911117706856324, 14.125518574551519, 1.8233698841362385],[245.57125, 114.593125, 122.6175],[4.71380137866457, 3.760828064984492, 2.336384760693324],[239.518125],[6.345740420500589],[189.94298246 248.52850877 253.07675439 210.49790795 253.32357043
 254.22594142 226.1030445  254.56206089 254.55269321]
10,3,[217.4825, 250.1825, 253.811875],[9.90560163493364, 6.601548587263446, 2.136933313038804],[92.67875, 36.61125, 253.960625],[4.0469801627262765, 9.404659666223973, 2.108097390865754],[245.495, 118.21875, 122.69875],[5.429086018843319, 3.132434905548717, 2.7070276019095187],[240.85625],[6.109671508150009],[213.10329986 251.8866571  254.03299857 206.32291667 238.64583333
 251.76736111 227.67154472 253.65365854 254.51869919]
20,3,[134.73, 197.15375, 252.926875],[11.448563228632665, 14.057564189343045, 3.1794697253433633],[104.279375, 119.18, 252.926875],[3.739328095978608, 11.113172364361132, 3.1794697253433633],[197.670625, 122.81125, 94.413125],[10.09626847450953, 7.564761955111344, 5.5671988229607],[184.8475],[9.489625585343186],[134.73677249 208.67592593 253.8452381  124.72925764 183.8558952
 251.1441048  146.58290155 190.36528497 253.24352332]
30,3,[144.995625, 192.860625, 252.74625],[10.952938229506044, 13.421017085503431, 3.300850032567369],[106.76875, 108.72125, 252.74625],[3.677502336844941, 10.498323601294636, 3.300850032567369],[196.049375, 127.519375, 93.574375],[9.872787707095448, 6.696332922531181, 5.461636051530255],[185.384375],[9.650473089925436],[150.80290792 206.28271405 254.02907916 134.43793103 185.9637931
 251.41034483 151.30174564 182.11720698 252.69825436]
40,3,[150.803125, 193.05375, 252.526875],[13.765831439995733, 12.235077071171233, 3.4911355938111313],[107.72375, 102.731875, 252.526875],[3.605195686436452, 13.313244682810234, 3.4911355938111313],[196.9975, 128.82125, 94.295],[9.411096840963863, 6.016896910991579, 5.071289283801507],[187.21],[9.78338642802174],[161.72051282 186.43846154 252.36410256 137.00674536 184.89713322
 251.05564924 157.16207455 205.07455429 254.04376013]
50,3,[144.43875, 194.785, 251.859375],[12.013481944777709, 13.891365123701846, 4.220586405865303],[106.100625, 108.7925, 251.859375],[4.033360833024365, 11.258805165291742, 4.220586405865303],[197.2225, 126.109375, 94.77875],[10.1531642235315, 7.293141443121407, 5.359785297705497],[186.245625],[9.834202731252544],[152.27824268 185.31171548 252.21757322 131.35984095 187.82107356
 249.24254473 149.01292407 207.75928918 253.7092084 ]
60,3,[147.5875, 192.310625, 252.33375],[12.580882073606764, 13.298134722936709, 3.79652616710329],[107.2925, 105.891875, 252.33375],[3.613439324244977, 11.830159930633863, 3.79652616710329],[196.009375, 128.35625, 93.7925],[10.04025831885689, 6.575092085857047, 5.54487995812353],[185.7825],[10.115529830414223],[139.18234165 177.63723608 250.35700576 161.96303901 200.98973306
 254.06160164 143.15878378 198.08445946 252.65202703]
70,3,[136.355625, 197.705, 252.565625],[12.226320209260635, 13.227026309794654, 3.501705778527802],[104.159375, 117.35125, 252.565625],[2.872320422476399, 11.799645055572645, 3.501705778527802],[198.186875, 122.773125, 94.91875],[10.188631053010754, 5.9017287920045085, 5.599522161533072],[185.63125],[10.371488487073588],[123.66509434 182.01415094 250.52358491 136.07215007 197.58152958
 252.63203463 147.90269151 211.6563147  254.26293996]
80,3,[145.471875, 192.35625, 252.673125],[11.63595543925702, 13.405804188391684, 3.3782432911759033],[107.008125, 108.225, 252.673125],[3.7015954647118043, 11.187074014236252, 3.3782432911759033],[195.781875, 127.904375, 93.4325],[9.803216129636999, 6.984463534114486, 5.47566833820311],[185.216875],[9.55731867389463],[158.56344086 195.5655914  253.76774194 142.09129512 205.68789809
 253.24840764 138.70180723 180.65210843 251.49849398]
90,3,[139.954375, 195.7, 252.615625],[12.518178516037187, 13.407647071727387, 3.4346223750763345],[105.145625, 113.738125, 252.615625],[2.976057519500421, 12.08023370984084, 3.4346223750763345],[197.265, 124.734375, 94.363125],[10.345036249332333, 5.97045378169658, 5.867709539025854],[185.53125],[10.619040608148177],[125.8372093  179.79069767 251.13023256 151.31784387 208.86802974
 254.23791822 139.88607595 195.31487342 252.24525316]
100,3,[254.0, 254.0, 254.0],[0.0, 0.0, 0.0],[0.0, 0.0, 254.0],[0.0, 0.0, 0.0],[254.0, 128.0, 128.0],[0.0, 0.0, 0.0],[254.0],[0.0],[254. 254. 254. 254. 254. 254. 254. 254. 254.]
0,4,[180.710625, 90.814375, 252.218125],[15.132064866017956, 15.690679346649558, 4.300063544225248],[136.66, 163.306875, 252.218125],[2.550372521809314, 15.248244250876068, 4.300063544225248],[144.291875, 191.513125, 62.0425],[10.02729694306372, 6.299490275758428, 5.455794511342963],[136.120625],[12.09988944616334],[169.45260664  71.47156398 248.96682464 195.52912621 101.67313916
 253.86407767 172.84107143  93.40714286 252.85178571]
10,4,[182.361875, 91.3, 252.46375],[12.227874773826194, 17.448173256819754, 3.782021408916137],[136.836875, 162.881875, 252.46375],[2.336988496842678, 17.192561516085235, 3.782021408916137],[145.15125, 191.575, 62.47],[9.835439666710379, 7.495206801683326, 5.558246126252417],[136.9275],[12.206493917173761],[187.10762332  87.99103139 252.78325859 186.71342685 111.45691383
 253.8757515  169.98611111  73.1412037  250.33796296]
20,4,[117.72875, 37.905625, 201.8825],[12.774150595538632, 15.460286813619435, 12.288661186231801],[134.5425, 207.593125, 201.8825],[2.2162905382643316, 18.31024515768085, 12.288661186231801],[94.801875, 190.635, 58.804375],[9.649229061659536, 4.905662544447997, 4.438311149454824],[80.488125],[12.21699058624402],[129.73913043  54.04118993 213.38901602 105.09090909  20.73426573
 189.70629371 117.96457766  38.33514986 202.14850136]
30,4,[123.200625, 37.754375, 198.105],[12.020674881610224, 14.132906401705737, 14.055211666851552],[135.9675, 206.91125, 198.105],[2.418200518981005, 16.83974831871011, 14.055211666851552],[95.686875, 190.70875, 61.615],[8.969118002032028, 4.3843669369134695, 4.898139953084232],[81.595625],[11.190435910158952],[133.91116173  50.32118451 213.56036446 116.02358491  21.76179245
 182.51415094 120.94979647  39.46947083 197.86838535]
40,4,[123.7, 36.196875, 201.213125],[11.470233214717126, 15.484326437865322, 13.72557659023383],[135.81625, 209.265, 201.213125],[2.0994013283553006, 19.56003003576426, 13.72557659023383],[96.246875, 191.74625, 60.1775],[8.541204700414045, 5.966310496236346, 5.3438978049734445],[81.19125],[11.269246799919681],[117.1980198   48.70544554 194.74257426 117.890625    21.01909722
 192.79166667 133.33387097  42.14677419 213.25322581]
50,4,[124.6075, 34.253125, 196.89375],[13.939590874555824, 14.935831169853756, 16.242458586602584],[136.59, 211.0475, 196.89375],[2.438882941020335, 18.399972656229682, 16.242458586602584],[95.0025, 191.6375, 61.92],[9.949936871659036, 5.629040215702851, 5.449986238514737],[79.83125],[11.893076701909392],[135.73796791  46.34224599 211.52941176 125.57142857  28.906298
 195.51612903 106.89690722  25.74484536 178.04381443]
60,4,[122.258125, 36.164375, 194.1425],[12.343429283808248, 15.496809538075087, 14.982145832623576],[136.2925, 207.9475, 194.1425],[2.1669549487702784, 19.055799478111645, 14.982145832623576],[94.1275, 190.046875, 62.95125],[9.75858564290953, 5.044023962509992, 5.105034126967223],[79.9325],[12.144152656731551],[133.18375242  47.9032882  209.48162476 111.90786517  18.50561798
 180.53483146 120.62382445  38.96865204 191.20376176]
70,4,[117.206875, 37.799375, 194.053125],[10.910159381712761, 16.996260606656246, 12.728424990326769],[135.1275, 205.7375, 194.053125],[2.633437629791144, 21.133648377646487, 12.728424990326769],[93.076875, 188.530625, 62.2875],[8.86459052829712, 5.692566390423128, 4.912722641265228],[79.38],[11.880366155973476],[120.24017467  22.91703057 196.70742358 120.83265306  52.2
 200.80272109 107.24570025  28.54054054 178.87714988]
80,4,[117.963125, 36.494375, 198.31375],[11.539844679820218, 15.404868333074937, 16.56054228995838],[135.07625, 208.515, 198.31375],[2.3319382362103847, 18.56969372391478, 16.56054228995838],[93.660625, 190.28125, 60.196875],[9.7828523248271, 5.34774704314817, 5.6699307962597745],[79.32125],[11.868626644961918],[125.28171642  50.92723881 213.72947761 106.15046296  25.03240741
 178.28009259 119.8306962   32.08860759 198.9335443 ]
90,4,[114.59625, 39.09125, 194.66375],[12.778477449895977, 15.24821049951436, 14.10503229126045],[134.48375, 204.228125, 194.66375],[2.560954106871109, 18.761492051123625, 14.10503229126045],[92.565625, 188.0425, 61.60375],[9.520409306294294, 5.32324560301326, 5.132785397569238],[79.4325],[11.676598124025679],[118.13513514  20.60960961 189.58558559 121.81447368  50.13289474
 204.63552632 101.45167653  34.67850099 183.05128205]
100,4,[144.1675, 47.246875, 210.060625],[13.050888619170728, 15.95143967591562, 16.232935643603565],[137.813125, 198.186875, 210.060625],[2.1626263510775505, 17.32752731160378, 16.232935643603565],[108.378125, 193.278125, 62.926875],[10.6381458198492, 5.2696794479716695, 4.667737967621469],[94.81],[12.799078091800206],[143.13119534  45.66326531 208.22011662 155.69548872  60.77631579
 226.46616541 129.97382199  31.2486911  190.51832461]
0,5,[167.699375, 104.65, 250.236875],[12.237095227600992, 13.433586639464533, 6.221295301974903],[132.87375, 148.366875, 250.236875],[2.66628223140387, 13.469355134317865, 6.221295301974903],[146.594375, 181.47, 64.54375],[8.474142632701849, 6.965206386030496, 4.981273525665901],[140.12125],[9.658560888533032],[156.15700483 111.33574879 247.84541063 178.47222222 112.54738562
 253.18954248 164.53832753  91.40766551 248.81358885]
10,5,[170.686875, 102.568125, 251.334375],[12.333139411130283, 15.471194491194757, 5.28997337983614],[133.658125, 150.9925, 251.334375],[2.493741463017969, 15.339571172298134, 5.28997337983614],[146.615, 183.46, 63.95625],[9.625644134290441, 7.304768990187164, 5.587985856952396],[139.921875],[11.07212813710061],[158.71372549  91.50392157 248.77058824 173.78806907 117.26844584
 252.57142857 179.80573951  94.35320088 252.4812362 ]
20,5,[113.110625, 44.41875, 195.715],[11.009127445414327, 13.856935030427906, 11.282066521697166],[133.51125, 197.153125, 195.715],[2.3132495406894606, 18.01106403670741, 11.282066521697166],[94.045625, 186.088125, 61.895625],[8.071387325570184, 6.260020685618779, 5.1010764412401235],[82.220625],[9.86943258801513],[106.21305842  32.49140893 188.71821306 123.31810193  45.50439367
 204.97891037 109.11581292  58.50334076 193.04454343]
30,5,[108.359375, 49.073125, 189.855],[12.045807345685677, 12.516749887026384, 13.316914995598642],[132.5525, 188.843125, 189.855],[2.3086237783580073, 17.30515863071977, 13.316914995598642],[92.99625, 181.9875, 64.64625],[8.452291756529705, 6.664071109314485, 6.364637533866324],[82.86875],[9.664575698782642],[ 96.98034398  49.1990172  173.26289926 117.73906486  57.88838612
 196.16289593 105.36415094  37.9490566  194.70566038]
40,5,[108.66875, 48.94875, 193.095625],[11.741976981645807, 12.85296166015833, 12.480494015037024],[132.341875, 190.141875, 193.095625],[2.567098845852064, 17.54538390815017, 12.480494015037024],[93.795625, 182.918125, 63.245],[8.033063292379502, 6.654804391142914, 6.466449953413388],[83.249375],[9.458247042099028],[ 99.23214286  47.44642857 180.79563492 108.44485294  38.93933824
 199.23897059 117.50543478  60.18478261 198.27173913]
50,5,[110.450625, 47.716875, 184.176875],[11.692575084615664, 13.919607222704778, 11.95222114229715],[133.634375, 188.83625, 184.176875],[2.658137197244529, 19.477889668480515, 11.95222114229715],[92.06, 181.38375, 67.385],[8.324370847097095, 7.041500971916428, 5.608968265198155],[82.039375],[9.75776996087605],[120.91166078  48.52473498 194.48939929 103.57196262  35.43551402
 177.02803738 105.95991984  59.96793587 180.14428858]
60,5,[105.790625, 48.46375, 186.33],[10.121847020646726, 13.246459373640187, 12.418729806224146],[132.349375, 188.479375, 186.33],[2.45607656830462, 18.6009294017631, 12.418729806224146],[91.286875, 180.86, 65.633125],[7.823175680909576, 6.922907626135134, 6.175336244640854],[81.32875],[9.251320091613952],[ 99.80194175  35.97475728 179.92621359 112.5072      50.3488
 197.6336     103.36956522  59.88478261 178.14130435]
70,5,[110.16625, 47.29625, 188.06125],[11.640387061326612, 13.439530718648625, 11.144617464834761],[133.253125, 190.68875, 188.06125],[2.7760678547857935, 18.3587002110035, 11.144617464834761],[92.611875, 182.513125, 65.4525],[7.650407439109044, 6.759147707690298, 5.649579077241064],[82.153125],[9.29231821099423],[100.48262548  48.99420849 177.82046332 117.83952452  55.32392273
 193.61515602 109.80440098  31.93643032 191.89242054]
80,5,[107.02, 48.695, 190.811875],[12.73772350147388, 13.56874073007514, 11.897646153099991],[132.10375, 189.725, 190.811875],[3.1031010195448037, 18.826195181183053, 11.897646153099991],[92.87125, 182.014375, 63.98375],[7.65218422657871, 7.576306379719275, 5.840996142568492],[82.355625],[8.944993340376225],[119.95188285  42.64435146 200.9874477   97.47028862  41.55008489
 183.61629881 105.97560976  62.01688555 189.63789869]
90,5,[109.0, 48.36375, 193.37875],[11.81852359645654, 13.203605035652195, 10.152785255165206],[132.399375, 191.41125, 193.37875],[2.780040397076093, 16.812335454585124, 10.152785255165206],[93.729375, 183.25375, 63.014375],[7.951800872090234, 5.9608607547484285, 4.003019904943642],[83.0425],[9.433289126810436],[ 97.37625755  51.5472837  186.82293763 116.98701299  55.48484848
 201.15151515 109.5902439   32.46829268 188.18780488]
100,5,[120.636875, 56.148125, 203.3275],[11.956902409670116, 14.259029910354176, 15.28149186925151],[133.024375, 184.455, 203.3275],[2.848689323070348, 18.063027846958548, 15.28149186925151],[102.5725, 184.170625, 62.963125],[8.885015123791293, 7.50809643713871, 6.748000832422518],[92.21875],[10.170897130415783],[127.9535865   60.55696203 215.96905767 114.17663043  67.32065217
 191.6875     115.21497121  42.23992322 194.2975048 ]
0,6,[137.28, 88.35875, 252.00375],[18.33259665186577, 25.004925483542237, 5.165509262163799],[128.50625, 165.773125, 252.00375],[4.192250104359233, 24.3524978746406, 5.165509262163799],[131.345625, 184.15, 53.685],[16.88545730382731, 10.488028890120393, 10.164498266023758],[121.66],[18.75281712170201],[127.28028169  74.62253521 250.03098592 227.89285714 230.85714286
 254.03571429 142.57308585  95.04408353 253.56264501]
10,6,[140.929375, 85.00875, 252.2225],[17.5373711573136, 24.42892595750988, 4.860220545407379],[129.74375, 169.12875, 252.223125],[3.6286135007051934, 24.377749556460294, 4.860384782542941],[130.729375, 186.5225, 53.1825],[16.281158960877907, 10.113703265866564, 10.03539703997804],[120.801875],[18.347687088142063],[132.80412371  71.41365979 250.90721649 234.5        233.33333333
 253.125      146.00375     93.74625    253.47125   ]
20,6,[85.57625, 29.806875, 237.47],[17.12247604575635, 25.902308347604368, 12.542541608461978],[127.755625, 223.363125, 237.47],[3.2679742745889233, 25.59055031128434, 12.542541608461978],[93.430625, 198.1225, 37.34125],[15.943813443131319, 9.866229966405607, 10.029134979523409],[70.15875],[19.401412279457904],[ 89.81102362  37.52755906 242.94619423  78.83558282  17.75460123
 232.23680982 184.13043478 201.08695652 241.47826087]
30,6,[86.73875, 32.091875, 213.23625],[19.135288041665323, 23.726218282405963, 15.636469740241882],[128.835, 216.693125, 213.236875],[3.010029069627069, 27.410129564348562, 15.638118980055594],[87.37, 191.65375, 47.28],[16.107509118420513, 9.104743869955925, 10.291518352507564],[69.089375],[18.771191680587968],[ 93.7617866   36.45037221 221.16253102  76.89473684  23.99743261
 204.51604621 220.6        218.26666667 240.2       ]
40,6,[86.134375, 32.975, 208.248125],[17.815760392399056, 26.906098286448, 15.105183182748066],[128.6775, 215.3375, 208.248125],[4.122922961928831, 28.15126273810822, 15.105183182748066],[86.38625, 189.68375, 49.525625],[17.849532513136023, 10.67766294361739, 10.319246259265984],[68.85875],[20.271502125829258],[ 90.28205128  39.83974359 214.97179487  79.13944724  21.04648241
 200.73492462 183.33333333 205.5        238.91666667]
50,6,[82.23375, 33.725, 208.06625],[18.236031940570296, 24.447558671572914, 14.876638092576561],[127.8725, 213.91, 208.06625],[3.921255379339632, 28.417721583547124, 14.876638092576561],[85.52125, 189.060625, 49.071875],[15.92233646289074, 10.362164330359512, 10.292981054309534],[68.1125],[18.53132061537979],[ 72.76923077  27.41025641 198.4025641  195.78947368 199.
 227.42105263  88.75655431  35.95380774 217.01747815]
60,6,[91.885, 28.193125, 210.363125],[14.351499050621854, 19.46360906241119, 15.480189444395538],[130.31625, 220.46875, 210.363125],[2.33264569480665, 25.292148454362277, 15.480189444395538],[86.71625, 192.530625, 48.559375],[11.73299773874946, 8.382738938400443, 9.021653097374948],[68.011875],[14.445041847788985],[ 96.64426877  29.88636364 218.29841897  81.93252595  22.56747405
 196.47923875 185.5        182.         209.8       ]
70,6,[85.9, 32.3125, 206.73875],[12.898546429733855, 21.31683240422929, 13.768097124784529],[128.749375, 215.216875, 206.7825],[4.141142609156922, 25.160456876503158, 13.837185181603953],[85.3625, 189.621875, 49.741875],[12.892869880286543, 9.59694724818132, 9.37571311871129],[68.225],[15.29875403423429],[ 89.84981685  40.92429792 211.3968254  158.73333333 182.13333333
 196.26666667  80.25065274  20.17101828 201.96344648]
80,6,[85.861875, 30.8425, 217.674375],[19.14876749256659, 26.33975500550451, 15.574244551803307],[128.32625, 219.469375, 217.675625],[4.106070011275989, 28.24595656212363, 15.572183721603563],[88.374375, 192.69875, 45.363125],[17.12842574083722, 11.294932422883283, 10.880775029122466],[68.59125],[19.68369689457496],[ 94.17823129  29.42993197 228.77278912  75.45704057  26.90334129
 207.66945107 182.40740741 191.55555556 226.07407407]
90,6,[82.51625, 32.193125, 217.018125],[16.882342430406393, 23.402741884966705, 14.78953334234637],[127.810625, 217.444375, 217.02375],[3.7866227841409024, 25.640044966017022, 14.800952196987193],[87.43625, 192.123125, 45.134375],[15.078989884521443, 9.5514640361766, 9.984053202951946],[68.318125],[17.53202559558863],[ 75.99726027  21.51369863 207.56986301 176.68421053 194.47368421
 217.          86.00587544  37.73090482 225.12338425]
100,6,[113.51, 44.64875, 228.84625],[11.426773385343738, 15.076235386776768, 13.03486137009136],[131.12125, 205.2625, 228.84625],[1.9385041752598833, 16.566414631717993, 13.03486137009136],[101.90625, 194.09875, 47.8425],[8.251209665103657, 5.783943156489352, 5.422309816858494],[86.24875],[10.96759424110411],[120.91640379  55.75236593 238.17823344 105.29862475  46.98231827
 216.9410609  112.38074398  26.64551422 229.15973742]
